index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/sturm-ueber-norddeutschland--sturmflut-an-der-nordseekueste-bringt-faehrausfaelle-35359612.html,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/sturm-ueber-norddeutschland--sturmflut-an-der-nordseekueste-bringt-faehrausfaelle-35359612.html,0,www.stern.de,Sturm über Norddeutschland: Sturmflut an der Nordseeküste bringt Fährausfälle,Ein Sturmtief treibt das Wasser an die schleswig-holsteinische Nordseeküste. Am Morgen kommt es bei Sturmflut zu Ausfällen im Fährverkehr zu den Inseln und Halligen.,https://image.stern.de/35359614/t/Ve/v1/w1440/r1.7778/-/07--222o46lpotv7axs2048jpeg---aa4d608896814189.jpg,2025-01-07T06:45:22Z,,"Kopiere den aktuellen Link
Ein Sturmtief treibt das Wasser an die schleswig-holsteinische Nordseeküste. Am Morgen kommt es bei Sturmflut zu Ausfällen im Fährverkehr zu den Inseln und Halligen.
Eine… [+952 chars]",,de,'Sturmflut Fährausfälle'
https://www.zeit.de/news/2025-01/07/sturmflut-an-der-nordseekueste-bringt-faehrausfaelle,https://www.zeit.de/news/2025-01/07/sturmflut-an-der-nordseekueste-bringt-faehrausfaelle,0,www.zeit.de,Sturm über Norddeutschland: Sturmflut an der Nordseeküste bringt Fährausfälle,Hier finden Sie Informationen zu dem Thema „Sturm über Norddeutschland“. Lesen Sie jetzt „Sturmflut an der Nordseeküste bringt Fährausfälle“.,https://img.zeit.de/news/2025-01/07/sturmflut-an-der-nordseekueste-bringt-faehrausfaelle-image-group/wide__1300x731,2025-01-07T06:45:22Z,,Eine Sturmflut hat am Morgen die schleswig-holsteinische Nordseeküste erreicht. In Dagebüll (Nordfriesland) etwa stieg das Wasser nach Rohdaten des Bundesamts für Seeschifffahrt und Hydrographie (BSH… [+797 chars],,de,'Sturmflut'
https://www.bild.de/regional/nordsee/sturmflut-an-der-nordsee-faehrverbindungen-gestrichen-677ccf85495c754584d85d4a,https://www.bild.de/regional/nordsee/sturmflut-an-der-nordsee-faehrverbindungen-gestrichen-677ccf85495c754584d85d4a,0,www.bild.de,Orkanböen im Norden - Sturmflut stoppt Nordsee-Fähren,"Die Nordsee-Küste in Schleswig-Holstein erlebt eine Sturmflut, Fährverbindungen wurden gestrichen und Hochwasserstände erreichen zwei Meter über Normal.","https://images.bild.de/677ccf85495c754584d85d4a/69c1a1452c470e5b49c5600a163733c9,7bf6f069?w=1280",2025-01-07T07:41:53Z,,"Kiel/Hamburg Die Wassermassen türmen sich meterhoch, brechen mit Gewalt an die Küste. Land unter an der Nordsee!
Am Dienstagmorgen hat die Sturmflut die Nordsee-Küste in Schleswig-Holstein getroffen… [+1232 chars]",,de,'Sturmflut'
https://www.zeit.de/gesellschaft/zeitgeschehen/2025-01/schleswig-holstein-sturmflut-nordsee-kueste,https://www.zeit.de/gesellschaft/zeitgeschehen/2025-01/schleswig-holstein-sturmflut-nordsee-kueste,0,www.zeit.de,Schleswig-Holstein: Sturmflut an der Nordseeküste sorgt für Fährausfälle,Am Morgen hat eine Sturmflut Teile der Nordseeküste erreicht. Örtlich steht das Wasser rund zwei Meter über dem normalen Hochwasserstand. Es kommt zu Fährausfällen.,https://img.zeit.de/gesellschaft/zeitgeschehen/2025-01/sturmflut-schleswig-holstein-nordseekueste-bild/wide__1300x731,2025-01-07T07:50:38Z,,An der Nordseeküste von Schleswig-Holstein kommt es wegen einer Sturmflut zu Verzögerungen und Ausfällen im Fährverkehr. Am Morgen erreichte die Sturmflut die Küste. In Dagebüll (Nordfriesland) etwa … [+1447 chars],,de,'Sturmflut Fährausfälle'
https://www.welt.de/vermischtes/video255054596/Nordseekueste-Sturmflut-sorgt-fuer-Faehrausfaelle-und-Ueberschwemmungen.html,https://www.welt.de/vermischtes/video255054596/Nordseekueste-Sturmflut-sorgt-fuer-Faehrausfaelle-und-Ueberschwemmungen.html,0,www.welt.de,Sturmflut sorgt für Fährausfälle und Überschwemmungen,"Eine heftige Sturmflut sorgt an der Nordseeküste für Chaos. Zwischen vielen Inseln fallen die Fähren aus. Der Hamburger Fischmarkt ist überflutet. „Das Wasser kommt weiter Richtung Land“, berichtet Henning Hünerbein.",https://img.welt.de/img/vermischtes/mobile255054580/7537931977-ci16x9-w1200/Sturm-an-der-Nordseekueste.jpg,2025-01-07T09:01:03Z,,"Eine heftige Sturmflut sorgt an der Nordseeküste für Chaos. Zwischen vielen Inseln fallen die Fähren aus. Der Hamburger Fischmarkt ist überflutet. Das Wasser kommt weiter Richtung Land, berichtet Hen… [+74 chars]",,de,'Sturmflut'
https://www.stern.de/wettr--wintersturm-fegt-ueber-deutschland---baustelle-brennt-aus--video--35359720.html,https://www.stern.de/wettr--wintersturm-fegt-ueber-deutschland---baustelle-brennt-aus--video--35359720.html,0,www.stern.de,Wetterkapriolen: Wintersturm fegt über Deutschland – Baustelle brennt aus,Der erste kräftige Sturm des neuen Jahres trifft mit Wucht auf die Nordseeküste. Hamburg erwartet die erste Sturmflut – bereits in der Nacht facht der Sturm einen Brand an.,https://image.stern.de/35359762/t/SS/v3/w1440/r1.7778/-/feuer-in-hamburg.jpg,2025-01-07T09:27:00Z,,"Kopiere den aktuellen Link
Der erste kräftige Sturm des neuen Jahres trifft mit Wucht auf die Nordseeküste. Hamburg erwartet die erste Sturmflut bereits in der Nacht facht der Sturm einen Brand an.… [+1378 chars]",,de,'Sturmflut Sturmtief'
https://www.n-tv.de/panorama/Mehrere-Verletzte-durch-Tief-Bernd-article25471426.html,https://www.n-tv.de/panorama/Mehrere-Verletzte-durch-Tief-Bernd-article25471426.html,0,www.n-tv.de,"Sturmflut an der Nordsee: Mehrere Verletzte durch Tief ""Bernd""","Umgestürzte Bäume, eine verwehte Haltestelle: Das Sturmtief ""Bernd"" führt in Teilen Deutschland zu chaotischen Szenen. Einige Menschen werden verletzt. Auch Bahnstrecken müssen gesperrt werden, Fährverbindungen fallen aus.",https://bilder2.n-tv.de/img/incoming/crop25471421/0021322291-cImg_16_9-w1200/f322fbaff4ea9fff0aaaaf51bf3c1647.jpg,2025-01-07T10:04:44Z,,"Umgestürzte Bäume, eine verwehte Haltestelle: Das Sturmtief ""Bernd"" führt in Teilen Deutschland zu chaotischen Szenen. Einige Menschen werden verletzt. Auch Bahnstrecken müssen gesperrt werden, Fährv… [+2245 chars]",,de,'Sturmflut Sturmtief'
https://www.welt.de/vermischtes/article255054960/Sturmtief-Bernd-Faehrhafen-Dagebuell-ueberschwemmt-Mehrere-Verletzte-im-Norden-und-Westen-Deutschlands.html,https://www.welt.de/vermischtes/article255054960/Sturmtief-Bernd-Faehrhafen-Dagebuell-ueberschwemmt-Mehrere-Verletzte-im-Norden-und-Westen-Deutschlands.html,0,www.welt.de,Fährhafen Dagebüll überschwemmt – Mehrere Verletzte im Norden und Westen Deutschlands,Das Sturmtief „Bernd“ hat in mehreren Bundesländern zu Verletzten sowie zahlreichen Schäden und Problemen im Verkehr geführt. An der Nordseeküste wurde der Fähranleger Dagebüll von einer Sturmflut überspült.,https://img.welt.de/img/vermischtes/mobile255054958/4247931817-ci16x9-w1200/Sturmflut-an-der-Nordseekueste.jpg,2025-01-07T10:40:46Z,,Eine Sturmflut hat am Dienstagmorgen die schleswig-holsteinische Nordseeküste erreicht. In Dagebüll (Nordfriesland) etwa stieg das Wasser nach Rohdaten des Bundesamts für Seeschifffahrt und Hydrograp… [+2448 chars],,de,'Sturmflut Schäden'
https://www.zeit.de/news/2025-01/07/sturm-sorgt-fuer-schaeden-und-verkehrsprobleme-im-norden,https://www.zeit.de/news/2025-01/07/sturm-sorgt-fuer-schaeden-und-verkehrsprobleme-im-norden,0,www.zeit.de,Auch Sturmflut: Sturm sorgt für Schäden und Verkehrsprobleme im Norden,Hier finden Sie Informationen zu dem Thema „Auch Sturmflut“. Lesen Sie jetzt „Sturm sorgt für Schäden und Verkehrsprobleme im Norden“.,https://img.zeit.de/news/2025-01/07/sturm-sorgt-fuer-schaeden-und-verkehrsprobleme-im-norden-image-group/wide__1300x731,2025-01-07T10:47:23Z,,"Ein heftiger Sturm ist in der Nacht über Norddeutschland gezogen. Es gab Verkehrsbehinderungen, einige Schäden und eine Sturmflut an der schleswig-holsteinischen Nordseeküste. In Hamburg stieg das Wa… [+3233 chars]",,de,'Sturmflut'
https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/auch-sturmflut--sturm-sorgt-fuer-schaeden-und-verkehrsprobleme-im-norden-35360378.html,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/auch-sturmflut--sturm-sorgt-fuer-schaeden-und-verkehrsprobleme-im-norden-35360378.html,0,www.stern.de,Auch Sturmflut: Sturm sorgt für Schäden und Verkehrsprobleme im Norden,"Umgestürzte Bäume, beschädigte Dächer, Sturmflut und Verkehrsbehinderungen. Ein Sturm tobt sich in der Nacht über dem Norden aus. In den kommenden Tagen wird es langsam ruhiger.",https://image.stern.de/35360380/t/-t/v1/w1440/r1.7778/-/07--pqmhnykwgjv4axs2048jpeg---bae279218f99d6f3.jpg,2025-01-07T10:47:23Z,,"Kopiere den aktuellen Link
Umgestürzte Bäume, beschädigte Dächer, Sturmflut und Verkehrsbehinderungen. Ein Sturm tobt sich in der Nacht über dem Norden aus. In den kommenden Tagen wird es langsam ru… [+3117 chars]",,de,'Sturmflut'
